Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.9350000000,24.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.1060000000,24.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,3.3170000000,24.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.0540000000,24.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.7920000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,3.8710000000,24.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,3.0960000000,24.0000000000,0.0000000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.5800000000,24.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.2110000000,24.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.9350000000,24.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.1060000000,24.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,3.3170000000,24.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,4.0540000000,24.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,4.7920000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,3.8710000000,24.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,3.0960000000,24.0000000000,0.0000000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.5800000000,24.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.2110000000,24.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.9350000000,24.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.1060000000,24.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,3.3170000000,24.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,4.0540000000,24.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,4.7920000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,3.8710000000,24.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,3.0960000000,24.0000000000,0.0000000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.5800000000,24.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.2110000000,24.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.9350000000,24.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.1060000000,24.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,3.3170000000,24.0000000000,0.0000000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,4.0540000000,24.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,4.7920000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.1170000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,3.2520000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.6870000000,24.0000000000,19.4700000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.2900000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.9950000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.3840000000,24.0000000000,19.4700000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.9190000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,3.4550000000,24.0000000000,19.4700000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.2230000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.9910000000,24.0000000000,19.4700000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,4.0710000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,3.2230000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,2.6670000000,24.0000000000,19.4700000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,2.2750000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,1.9840000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,0.3810000000,24.0000000000,19.4700000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,1.9050000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,3.4300000000,24.0000000000,19.4700000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,4.1920000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,4.9540000000,24.0000000000,19.4700000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,4.0710000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,3.2230000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,2.6670000000,24.0000000000,19.4700000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,2.2750000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,1.9840000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,0.3810000000,24.0000000000,19.4700000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,1.9050000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,3.4300000000,24.0000000000,19.4700000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,4.1920000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,4.9540000000,24.0000000000,19.4700000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,4.0710000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,3.2230000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,2.6670000000,24.0000000000,19.4700000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,2.2750000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,1.9840000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,0.3810000000,24.0000000000,19.4700000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,1.9050000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,3.4300000000,24.0000000000,19.4700000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,4.1920000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,4.9540000000,24.0000000000,19.4700000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.6770000000,24.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,3.7410000000,24.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.6720000000,24.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.3380000000,24.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,0.4450000000,24.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,1.3360000000,24.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.2270000000,24.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,4.0080000000,24.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,-1,5.7900000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,4.6770000000,24.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,3.7410000000,24.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.6720000000,24.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.3380000000,24.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,0.4450000000,24.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,1.3360000000,24.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,2.2270000000,24.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,4.0080000000,24.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,30.0000000000,315.9000000000,100,5.7900000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,4.6770000000,24.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,3.7410000000,24.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.6720000000,24.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.3380000000,24.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,0.4450000000,24.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,1.3360000000,24.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,2.2270000000,24.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,4.0080000000,24.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,200.0000000000,480.5000000000,100,5.7900000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,4.6770000000,24.0000000000,0.0000000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,3.7410000000,24.0000000000,0.0000000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.6720000000,24.0000000000,0.0000000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.3380000000,24.0000000000,0.0000000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,0.4450000000,24.0000000000,0.0000000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,1.3360000000,24.0000000000,0.0000000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,2.2270000000,24.0000000000,0.0000000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,4.0080000000,24.0000000000,0.0000000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,0.0000000000,0.0000000000,500.0000000000,586.0000000000,100,5.7900000000,24.0000000000,0.0000000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,5.0060000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,3.9490000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,3.2600000000,24.0000000000,19.4700000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,-1.0000000000,0.0000000000,-1,2.7760000000,24.0000000000,19.4700000000,0.0000000000
